Car Name,Brand,Country of Origin,Body Style,Segment,Sales,Month
Baleno,Maruti Suzuki,Japan,Hatchback,B2,16293,2024-11-01
Baleno,Maruti Suzuki,Japan,Hatchback,B2,9112,2024-12-01
Baleno,Maruti Suzuki,Japan,Hatchback,B2,19965,2025-01-01
Baleno,Maruti Suzuki,Japan,Hatchback,B2,15480,2025-02-01
Baleno,Maruti Suzuki,Japan,Hatchback,B2,12357,2025-03-01
Baleno,Maruti Suzuki,Japan,Hatchback,B2,13180,2025-04-01
Baleno,Maruti Suzuki,Japan,Hatchback,B2,11618,2025-05-01
Baleno,Maruti Suzuki,Japan,Hatchback,B2,8966,2025-06-01
Baleno,Maruti Suzuki,Japan,Hatchback,B2,12503,2025-07-01
Baleno,Maruti Suzuki,Japan,Hatchback,B2,12349,2025-08-01
Baleno,Maruti Suzuki,Japan,Hatchback,B2,13173,2025-09-01
Baleno,Maruti Suzuki,Japan,Hatchback,B2,16873,2025-10-01
Baleno,Maruti Suzuki,Japan,Hatchback,B2,13784,2025-11-01
Baleno,Maruti Suzuki,Japan,Hatchback,B2,22108,2025-12-01
Basalt,Citroen,France,SUV,C2,0,2011-01-01
Basalt,Citroen,France,SUV,C2,0,2011-02-01
Basalt,Citroen,France,SUV,C2,0,2011-03-01
Basalt,Citroen,France,SUV,C2,0,2011-04-01
Basalt,Citroen,France,SUV,C2,0,2011-05-01
Basalt,Citroen,France,SUV,C2,0,2011-06-01
Basalt,Citroen,France,SUV,C2,0,2011-07-01
Basalt,Citroen,France,SUV,C2,0,2011-08-01
Basalt,Citroen,France,SUV,C2,0,2011-09-01
Basalt,Citroen,France,SUV,C2,0,2011-10-01
Basalt,Citroen,France,SUV,C2,0,2011-11-01
Basalt,Citroen,France,SUV,C2,0,2011-12-01
Basalt,Citroen,France,SUV,C2,0,2012-01-01
Basalt,Citroen,France,SUV,C2,0,2012-02-01
Basalt,Citroen,France,SUV,C2,0,2012-03-01
Basalt,Citroen,France,SUV,C2,0,2012-04-01
Basalt,Citroen,France,SUV,C2,0,2012-05-01
Basalt,Citroen,France,SUV,C2,0,2012-06-01
Basalt,Citroen,France,SUV,C2,0,2012-07-01
Basalt,Citroen,France,SUV,C2,0,2012-08-01
Basalt,Citroen,France,SUV,C2,0,2012-09-01
Basalt,Citroen,France,SUV,C2,0,2012-10-01
Basalt,Citroen,France,SUV,C2,0,2012-11-01
Basalt,Citroen,France,SUV,C2,0,2012-12-01
Basalt,Citroen,France,SUV,C2,0,2013-01-01
Basalt,Citroen,France,SUV,C2,0,2013-02-01
Basalt,Citroen,France,SUV,C2,0,2013-03-01
Basalt,Citroen,France,SUV,C2,0,2013-04-01
Basalt,Citroen,France,SUV,C2,0,2013-05-01
Basalt,Citroen,France,SUV,C2,0,2013-06-01
Basalt,Citroen,France,SUV,C2,0,2013-07-01
Basalt,Citroen,France,SUV,C2,0,2013-08-01
Basalt,Citroen,France,SUV,C2,0,2013-09-01
Basalt,Citroen,France,SUV,C2,0,2013-10-01
Basalt,Citroen,France,SUV,C2,0,2013-11-01
Basalt,Citroen,France,SUV,C2,0,2013-12-01
Basalt,Citroen,France,SUV,C2,0,2014-01-01
Basalt,Citroen,France,SUV,C2,0,2014-02-01
Basalt,Citroen,France,SUV,C2,0,2014-03-01
Basalt,Citroen,France,SUV,C2,0,2014-04-01
Basalt,Citroen,France,SUV,C2,0,2014-05-01
Basalt,Citroen,France,SUV,C2,0,2014-06-01
Basalt,Citroen,France,SUV,C2,0,2014-07-01
Basalt,Citroen,France,SUV,C2,0,2014-08-01
Basalt,Citroen,France,SUV,C2,0,2014-09-01
Basalt,Citroen,France,SUV,C2,0,2014-10-01
Basalt,Citroen,France,SUV,C2,0,2014-11-01
Basalt,Citroen,France,SUV,C2,0,2014-12-01
Basalt,Citroen,France,SUV,C2,0,2015-01-01
Basalt,Citroen,France,SUV,C2,0,2015-02-01
Basalt,Citroen,France,SUV,C2,0,2015-03-01
Basalt,Citroen,France,SUV,C2,0,2015-04-01
Basalt,Citroen,France,SUV,C2,0,2015-05-01
Basalt,Citroen,France,SUV,C2,0,2015-06-01
Basalt,Citroen,France,SUV,C2,0,2015-07-01
Basalt,Citroen,France,SUV,C2,0,2015-08-01
Basalt,Citroen,France,SUV,C2,0,2015-09-01
Basalt,Citroen,France,SUV,C2,0,2015-10-01
Basalt,Citroen,France,SUV,C2,0,2015-11-01
Basalt,Citroen,France,SUV,C2,0,2015-12-01
Basalt,Citroen,France,SUV,C2,0,2016-01-01
Basalt,Citroen,France,SUV,C2,0,2016-02-01
Basalt,Citroen,France,SUV,C2,0,2016-03-01
Basalt,Citroen,France,SUV,C2,0,2016-04-01
Basalt,Citroen,France,SUV,C2,0,2016-05-01
Basalt,Citroen,France,SUV,C2,0,2016-06-01
Basalt,Citroen,France,SUV,C2,0,2016-07-01
Basalt,Citroen,France,SUV,C2,0,2016-08-01
Basalt,Citroen,France,SUV,C2,0,2016-09-01
Basalt,Citroen,France,SUV,C2,0,2016-10-01
Basalt,Citroen,France,SUV,C2,0,2016-11-01
Basalt,Citroen,France,SUV,C2,0,2016-12-01
Basalt,Citroen,France,SUV,C2,0,2017-01-01
Basalt,Citroen,France,SUV,C2,0,2017-02-01
Basalt,Citroen,France,SUV,C2,0,2017-03-01
Basalt,Citroen,France,SUV,C2,0,2017-04-01
Basalt,Citroen,France,SUV,C2,0,2017-05-01
Basalt,Citroen,France,SUV,C2,0,2017-06-01
Basalt,Citroen,France,SUV,C2,0,2017-07-01
Basalt,Citroen,France,SUV,C2,0,2017-08-01
Basalt,Citroen,France,SUV,C2,0,2017-09-01
Basalt,Citroen,France,SUV,C2,0,2017-10-01
Basalt,Citroen,France,SUV,C2,0,2017-11-01
Basalt,Citroen,France,SUV,C2,0,2017-12-01
Basalt,Citroen,France,SUV,C2,0,2018-01-01
Basalt,Citroen,France,SUV,C2,0,2018-02-01
Basalt,Citroen,France,SUV,C2,0,2018-03-01
Basalt,Citroen,France,SUV,C2,0,2018-04-01
Basalt,Citroen,France,SUV,C2,0,2018-05-01
Basalt,Citroen,France,SUV,C2,0,2018-06-01
Basalt,Citroen,France,SUV,C2,0,2018-07-01
Basalt,Citroen,France,SUV,C2,0,2018-08-01
Basalt,Citroen,France,SUV,C2,0,2018-09-01
Basalt,Citroen,France,SUV,C2,0,2018-10-01
Basalt,Citroen,France,SUV,C2,0,2018-11-01
Basalt,Citroen,France,SUV,C2,0,2018-12-01
Basalt,Citroen,France,SUV,C2,0,2019-01-01
Basalt,Citroen,France,SUV,C2,0,2019-02-01
Basalt,Citroen,France,SUV,C2,0,2019-03-01
Basalt,Citroen,France,SUV,C2,0,2019-04-01
Basalt,Citroen,France,SUV,C2,0,2019-05-01
Basalt,Citroen,France,SUV,C2,0,2019-06-01
Basalt,Citroen,France,SUV,C2,0,2019-07-01
Basalt,Citroen,France,SUV,C2,0,2019-08-01
Basalt,Citroen,France,SUV,C2,0,2019-09-01
Basalt,Citroen,France,SUV,C2,0,2019-10-01
Basalt,Citroen,France,SUV,C2,0,2019-11-01
Basalt,Citroen,France,SUV,C2,0,2019-12-01
Basalt,Citroen,France,SUV,C2,0,2020-01-01
Basalt,Citroen,France,SUV,C2,0,2020-02-01
Basalt,Citroen,France,SUV,C2,0,2020-03-01
Basalt,Citroen,France,SUV,C2,0,2020-04-01
Basalt,Citroen,France,SUV,C2,0,2020-05-01
Basalt,Citroen,France,SUV,C2,0,2020-06-01
Basalt,Citroen,France,SUV,C2,0,2020-07-01
Basalt,Citroen,France,SUV,C2,0,2020-08-01
Basalt,Citroen,France,SUV,C2,0,2020-09-01
Basalt,Citroen,France,SUV,C2,0,2020-10-01
Basalt,Citroen,France,SUV,C2,0,2020-11-01
Basalt,Citroen,France,SUV,C2,0,2020-12-01
Basalt,Citroen,France,SUV,C2,0,2021-01-01
Basalt,Citroen,France,SUV,C2,0,2021-02-01
Basalt,Citroen,France,SUV,C2,0,2021-03-01
Basalt,Citroen,France,SUV,C2,0,2021-04-01
Basalt,Citroen,France,SUV,C2,0,2021-05-01
Basalt,Citroen,France,SUV,C2,0,2021-06-01
Basalt,Citroen,France,SUV,C2,0,2021-07-01
Basalt,Citroen,France,SUV,C2,0,2021-08-01
Basalt,Citroen,France,SUV,C2,0,2021-09-01
Basalt,Citroen,France,SUV,C2,0,2021-10-01
Basalt,Citroen,France,SUV,C2,0,2021-11-01
Basalt,Citroen,France,SUV,C2,0,2021-12-01
Basalt,Citroen,France,SUV,C2,0,2022-01-01
Basalt,Citroen,France,SUV,C2,0,2022-02-01
Basalt,Citroen,France,SUV,C2,0,2022-03-01
Basalt,Citroen,France,SUV,C2,0,2022-04-01
Basalt,Citroen,France,SUV,C2,0,2022-05-01
Basalt,Citroen,France,SUV,C2,0,2022-06-01
Basalt,Citroen,France,SUV,C2,0,2022-07-01
Basalt,Citroen,France,SUV,C2,0,2022-08-01
Basalt,Citroen,France,SUV,C2,0,2022-09-01
Basalt,Citroen,France,SUV,C2,0,2022-10-01
Basalt,Citroen,France,SUV,C2,0,2022-11-01
Basalt,Citroen,France,SUV,C2,0,2022-12-01
Basalt,Citroen,France,SUV,C2,0,2023-01-01
Basalt,Citroen,France,SUV,C2,0,2023-02-01
Basalt,Citroen,France,SUV,C2,0,2023-03-01
Basalt,Citroen,France,SUV,C2,0,2023-04-01
Basalt,Citroen,France,SUV,C2,0,2023-05-01
Basalt,Citroen,France,SUV,C2,0,2023-06-01
Basalt,Citroen,France,SUV,C2,0,2023-07-01
Basalt,Citroen,France,SUV,C2,0,2023-08-01
Basalt,Citroen,France,SUV,C2,0,2023-09-01
Basalt,Citroen,France,SUV,C2,0,2023-10-01
Basalt,Citroen,France,SUV,C2,0,2023-11-01
Basalt,Citroen,France,SUV,C2,0,2023-12-01
Basalt,Citroen,France,SUV,C2,0,2024-01-01
Basalt,Citroen,France,SUV,C2,0,2024-02-01
Basalt,Citroen,France,SUV,C2,0,2024-03-01
Basalt,Citroen,France,SUV,C2,0,2024-04-01
Basalt,Citroen,France,SUV,C2,0,2024-05-01
Basalt,Citroen,France,SUV,C2,0,2024-06-01
Basalt,Citroen,France,SUV,C2,0,2024-07-01
Basalt,Citroen,France,SUV,C2,579,2024-08-01
Basalt,Citroen,France,SUV,C2,341,2024-09-01
Basalt,Citroen,France,SUV,C2,221,2024-10-01
Basalt,Citroen,France,SUV,C2,47,2024-11-01
Basalt,Citroen,France,SUV,C2,79,2024-12-01
Basalt,Citroen,France,SUV,C2,61,2025-01-01
Basalt,Citroen,France,SUV,C2,37,2025-02-01
Basalt,Citroen,France,SUV,C2,100,2025-03-01
Basalt,Citroen,France,SUV,C2,66,2025-04-01
Basalt,Citroen,France,SUV,C2,95,2025-05-01
Basalt,Citroen,France,SUV,C2,214,2025-06-01
Basalt,Citroen,France,SUV,C2,178,2025-07-01
Basalt,Citroen,France,SUV,C2,7,2025-08-01
Basalt,Citroen,France,SUV,C2,210,2025-09-01
Basalt,Citroen,France,SUV,C2,217,2025-10-01
Basalt,Citroen,France,SUV,C2,139,2025-11-01
Basalt,Citroen,France,SUV,C2,104,2025-12-01
Beat,Chevrolet,USA,Hatchback,B1,3338,2011-01-01
Beat,Chevrolet,USA,Hatchback,B1,3183,2011-02-01
Beat,Chevrolet,USA,Hatchback,B1,2998,2011-03-01
Beat,Chevrolet,USA,Hatchback,B1,2444,2011-04-01
Beat,Chevrolet,USA,Hatchback,B1,2136,2011-05-01
Beat,Chevrolet,USA,Hatchback,B1,1614,2011-06-01
Beat,Chevrolet,USA,Hatchback,B1,5240,2011-07-01
Beat,Chevrolet,USA,Hatchback,B1,4676,2011-08-01
Beat,Chevrolet,USA,Hatchback,B1,5254,2011-09-01
Beat,Chevrolet,USA,Hatchback,B1,5315,2011-10-01
Beat,Chevrolet,USA,Hatchback,B1,4586,2011-11-01
Beat,Chevrolet,USA,Hatchback,B1,4787,2011-12-01
Beat,Chevrolet,USA,Hatchback,B1,4416,2012-01-01
Beat,Chevrolet,USA,Hatchback,B1,4675,2012-02-01
Beat,Chevrolet,USA,Hatchback,B1,5621,2012-03-01
Beat,Chevrolet,USA,Hatchback,B1,4571,2012-04-01
Beat,Chevrolet,USA,Hatchback,B1,4104,2012-05-01
Beat,Chevrolet,USA,Hatchback,B1,5236,2012-06-01
Beat,Chevrolet,USA,Hatchback,B1,4353,2012-07-01
Beat,Chevrolet,USA,Hatchback,B1,4226,2012-08-01
Beat,Chevrolet,USA,Hatchback,B1,4539,2012-09-01
Beat,Chevrolet,USA,Hatchback,B1,2904,2012-10-01
Beat,Chevrolet,USA,Hatchback,B1,2921,2012-11-01
Beat,Chevrolet,USA,Hatchback,B1,2981,2012-12-01
Beat,Chevrolet,USA,Hatchback,B1,3035,2013-01-01
Beat,Chevrolet,USA,Hatchback,B1,2293,2013-02-01
Beat,Chevrolet,USA,Hatchback,B1,3006,2013-03-01
Beat,Chevrolet,USA,Hatchback,B1,1986,2013-04-01
Beat,Chevrolet,USA,Hatchback,B1,1506,2013-05-01
Beat,Chevrolet,USA,Hatchback,B1,2081,2013-06-01
Beat,Chevrolet,USA,Hatchback,B1,2479,2013-07-01
Beat,Chevrolet,USA,Hatchback,B1,2926,2013-08-01
Beat,Chevrolet,USA,Hatchback,B1,2826,2013-09-01
Beat,Chevrolet,USA,Hatchback,B1,2679,2013-10-01
Beat,Chevrolet,USA,Hatchback,B1,2151,2013-11-01
Beat,Chevrolet,USA,Hatchback,B1,2073,2013-12-01
Beat,Chevrolet,USA,Hatchback,B1,1778,2014-01-01
Beat,Chevrolet,USA,Hatchback,B1,2415,2014-02-01
Beat,Chevrolet,USA,Hatchback,B1,2293,2014-03-01
Beat,Chevrolet,USA,Hatchback,B1,1828,2014-04-01
Beat,Chevrolet,USA,Hatchback,B1,1716,2014-05-01
Beat,Chevrolet,USA,Hatchback,B1,1774,2014-06-01
Beat,Chevrolet,USA,Hatchback,B1,1563,2014-07-01
Beat,Chevrolet,USA,Hatchback,B1,1305,2014-08-01
Beat,Chevrolet,USA,Hatchback,B1,1139,2014-09-01
Beat,Chevrolet,USA,Hatchback,B1,1160,2014-10-01
Beat,Chevrolet,USA,Hatchback,B1,1192,2014-11-01
Beat,Chevrolet,USA,Hatchback,B1,1154,2014-12-01
Beat,Chevrolet,USA,Hatchback,B1,1466,2015-01-01
Beat,Chevrolet,USA,Hatchback,B1,1281,2015-02-01
Beat,Chevrolet,USA,Hatchback,B1,1225,2015-03-01
Beat,Chevrolet,USA,Hatchback,B1,1242,2015-04-01
Beat,Chevrolet,USA,Hatchback,B1,1284,2015-05-01
Beat,Chevrolet,USA,Hatchback,B1,1080,2015-06-01
Beat,Chevrolet,USA,Hatchback,B1,618,2015-07-01
Beat,Chevrolet,USA,Hatchback,B1,684,2015-08-01
Beat,Chevrolet,USA,Hatchback,B1,853,2015-09-01
Beat,Chevrolet,USA,Hatchback,B1,834,2015-10-01
Beat,Chevrolet,USA,Hatchback,B1,778,2015-11-01
Beat,Chevrolet,USA,Hatchback,B1,731,2015-12-01
Beat,Chevrolet,USA,Hatchback,B1,1107,2016-01-01
Beat,Chevrolet,USA,Hatchback,B1,759,2016-02-01
Beat,Chevrolet,USA,Hatchback,B1,951,2016-03-01
Beat,Chevrolet,USA,Hatchback,B1,555,2016-04-01
Beat,Chevrolet,USA,Hatchback,B1,1316,2016-05-01
Beat,Chevrolet,USA,Hatchback,B1,693,2016-06-01
Beat,Chevrolet,USA,Hatchback,B1,604,2016-07-01
Beat,Chevrolet,USA,Hatchback,B1,629,2016-08-01
Beat,Chevrolet,USA,Hatchback,B1,744,2016-09-01
Beat,Chevrolet,USA,Hatchback,B1,823,2016-10-01
Beat,Chevrolet,USA,Hatchback,B1,944,2016-11-01
Beat,Chevrolet,USA,Hatchback,B1,668,2016-12-01
Beat,Chevrolet,USA,Hatchback,B1,543,2017-01-01
Beat,Chevrolet,USA,Hatchback,B1,665,2017-02-01
Beat,Chevrolet,USA,Hatchback,B1,675,2017-03-01
Beat,Chevrolet,USA,Hatchback,B1,238,2017-04-01
Beat,Chevrolet,USA,Hatchback,B1,30,2017-05-01
Beat,Chevrolet,USA,Hatchback,B1,44,2017-06-01
Beat,Chevrolet,USA,Hatchback,B1,0,2017-07-01
Beat,Chevrolet,USA,Hatchback,B1,0,2017-08-01
Beat,Chevrolet,USA,Hatchback,B1,0,2017-09-01
Beat,Chevrolet,USA,Hatchback,B1,0,2017-10-01
Beat,Chevrolet,USA,Hatchback,B1,0,2017-11-01
Beat,Chevrolet,USA,Hatchback,B1,0,2017-12-01
Beat,Chevrolet,USA,Hatchback,B1,0,2018-01-01
Beat,Chevrolet,USA,Hatchback,B1,0,2018-02-01
Beat,Chevrolet,USA,Hatchback,B1,0,2018-03-01
Beat,Chevrolet,USA,Hatchback,B1,0,2018-04-01
Beat,Chevrolet,USA,Hatchback,B1,0,2018-05-01
Beat,Chevrolet,USA,Hatchback,B1,0,2018-06-01
Beat,Chevrolet,USA,Hatchback,B1,0,2018-07-01
Beat,Chevrolet,USA,Hatchback,B1,0,2018-08-01
Beat,Chevrolet,USA,Hatchback,B1,0,2018-09-01
Beat,Chevrolet,USA,Hatchback,B1,0,2018-10-01
Beat,Chevrolet,USA,Hatchback,B1,0,2018-11-01
Beat,Chevrolet,USA,Hatchback,B1,0,2018-12-01
Beat,Chevrolet,USA,Hatchback,B1,0,2019-01-01
Beat,Chevrolet,USA,Hatchback,B1,0,2019-02-01
Beat,Chevrolet,USA,Hatchback,B1,0,2019-03-01
Beat,Chevrolet,USA,Hatchback,B1,0,2019-04-01
Beat,Chevrolet,USA,Hatchback,B1,0,2019-05-01
Beat,Chevrolet,USA,Hatchback,B1,0,2019-06-01
Beat,Chevrolet,USA,Hatchback,B1,0,2019-07-01
Beat,Chevrolet,USA,Hatchback,B1,0,2019-08-01
Beat,Chevrolet,USA,Hatchback,B1,0,2019-09-01
Beat,Chevrolet,USA,Hatchback,B1,0,2019-10-01
Beat,Chevrolet,USA,Hatchback,B1,0,2019-11-01
Beat,Chevrolet,USA,Hatchback,B1,0,2019-12-01
Beat,Chevrolet,USA,Hatchback,B1,0,2020-01-01
Beat,Chevrolet,USA,Hatchback,B1,0,2020-02-01
Beat,Chevrolet,USA,Hatchback,B1,0,2020-03-01
Beat,Chevrolet,USA,Hatchback,B1,0,2020-04-01
Beat,Chevrolet,USA,Hatchback,B1,0,2020-05-01
Beat,Chevrolet,USA,Hatchback,B1,0,2020-06-01
Beat,Chevrolet,USA,Hatchback,B1,0,2020-07-01
Beat,Chevrolet,USA,Hatchback,B1,0,2020-08-01
Beat,Chevrolet,USA,Hatchback,B1,0,2020-09-01
Beat,Chevrolet,USA,Hatchback,B1,0,2020-10-01
Beat,Chevrolet,USA,Hatchback,B1,0,2020-11-01
Beat,Chevrolet,USA,Hatchback,B1,0,2020-12-01
Beat,Chevrolet,USA,Hatchback,B1,0,2021-01-01
Beat,Chevrolet,USA,Hatchback,B1,0,2021-02-01
Beat,Chevrolet,USA,Hatchback,B1,0,2021-03-01
Beat,Chevrolet,USA,Hatchback,B1,0,2021-04-01
Beat,Chevrolet,USA,Hatchback,B1,0,2021-05-01
Beat,Chevrolet,USA,Hatchback,B1,0,2021-06-01
Beat,Chevrolet,USA,Hatchback,B1,0,2021-07-01
Beat,Chevrolet,USA,Hatchback,B1,0,2021-08-01
Beat,Chevrolet,USA,Hatchback,B1,0,2021-09-01
Beat,Chevrolet,USA,Hatchback,B1,0,2021-10-01
Beat,Chevrolet,USA,Hatchback,B1,0,2021-11-01
Beat,Chevrolet,USA,Hatchback,B1,0,2021-12-01
Beat,Chevrolet,USA,Hatchback,B1,0,2022-01-01
Beat,Chevrolet,USA,Hatchback,B1,0,2022-02-01
Beat,Chevrolet,USA,Hatchback,B1,0,2022-03-01
Beat,Chevrolet,USA,Hatchback,B1,0,2022-04-01
Beat,Chevrolet,USA,Hatchback,B1,0,2022-05-01
Beat,Chevrolet,USA,Hatchback,B1,0,2022-06-01
Beat,Chevrolet,USA,Hatchback,B1,0,2022-07-01
Beat,Chevrolet,USA,Hatchback,B1,0,2022-08-01
Beat,Chevrolet,USA,Hatchback,B1,0,2022-09-01
Beat,Chevrolet,USA,Hatchback,B1,0,2022-10-01
Beat,Chevrolet,USA,Hatchback,B1,0,2022-11-01
Beat,Chevrolet,USA,Hatchback,B1,0,2022-12-01
Beat,Chevrolet,USA,Hatchback,B1,0,2023-01-01
Beat,Chevrolet,USA,Hatchback,B1,0,2023-02-01
Beat,Chevrolet,USA,Hatchback,B1,0,2023-03-01
Beat,Chevrolet,USA,Hatchback,B1,0,2023-04-01
Beat,Chevrolet,USA,Hatchback,B1,0,2023-05-01
Beat,Chevrolet,USA,Hatchback,B1,0,2023-06-01
Beat,Chevrolet,USA,Hatchback,B1,0,2023-07-01
Beat,Chevrolet,USA,Hatchback,B1,0,2023-08-01
Beat,Chevrolet,USA,Hatchback,B1,0,2023-09-01
Beat,Chevrolet,USA,Hatchback,B1,0,2023-10-01
Beat,Chevrolet,USA,Hatchback,B1,0,2023-11-01
Beat,Chevrolet,USA,Hatchback,B1,0,2023-12-01
Beat,Chevrolet,USA,Hatchback,B1,0,2024-01-01
Beat,Chevrolet,USA,Hatchback,B1,0,2024-02-01
Beat,Chevrolet,USA,Hatchback,B1,0,2024-03-01
Beat,Chevrolet,USA,Hatchback,B1,0,2024-04-01
Beat,Chevrolet,USA,Hatchback,B1,0,2024-05-01
Beat,Chevrolet,USA,Hatchback,B1,0,2024-06-01
Beat,Chevrolet,USA,Hatchback,B1,0,2024-07-01
Beat,Chevrolet,USA,Hatchback,B1,0,2024-08-01
Beat,Chevrolet,USA,Hatchback,B1,0,2024-09-01
Beat,Chevrolet,USA,Hatchback,B1,0,2024-10-01
Beat,Chevrolet,USA,Hatchback,B1,0,2024-11-01
Beat,Chevrolet,USA,Hatchback,B1,0,2024-12-01
Beat,Chevrolet,USA,Hatchback,B1,0,2025-01-01
Beat,Chevrolet,USA,Hatchback,B1,0,2025-02-01
Beat,Chevrolet,USA,Hatchback,B1,0,2025-03-01
Beat,Chevrolet,USA,Hatchback,B1,0,2025-04-01
Beat,Chevrolet,USA,Hatchback,B1,0,2025-05-01
Beat,Chevrolet,USA,Hatchback,B1,0,2025-06-01
Beat,Chevrolet,USA,Hatchback,B1,0,2025-07-01
Beat,Chevrolet,USA,Hatchback,B1,0,2025-08-01
Beat,Chevrolet,USA,Hatchback,B1,0,2025-09-01
Beat,Chevrolet,USA,Hatchback,B1,0,2025-10-01
Beat,Chevrolet,USA,Hatchback,B1,0,2025-11-01
Beat,Chevrolet,USA,Hatchback,B1,0,2025-12-01
Beetle,Volkswagen,Germany,Premium,Premium,20,2011-01-01
Beetle,Volkswagen,Germany,Premium,Premium,25,2011-02-01
Beetle,Volkswagen,Germany,Premium,Premium,21,2011-03-01
Beetle,Volkswagen,Germany,Premium,Premium,16,2011-04-01
Beetle,Volkswagen,Germany,Premium,Premium,3,2011-05-01
Beetle,Volkswagen,Germany,Premium,Premium,3,2011-06-01
Beetle,Volkswagen,Germany,Premium,Premium,5,2011-07-01
Beetle,Volkswagen,Germany,Premium,Premium,3,2011-08-01
Beetle,Volkswagen,Germany,Premium,Premium,4,2011-09-01
Beetle,Volkswagen,Germany,Premium,Premium,16,2011-10-01
Beetle,Volkswagen,Germany,Premium,Premium,8,2011-11-01
Beetle,Volkswagen,Germany,Premium,Premium,1,2011-12-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2012-01-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2012-02-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2012-03-01
Beetle,Volkswagen,Germany,Premium,Premium,1,2012-04-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2012-05-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2012-06-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2012-07-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2012-08-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2012-09-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2012-10-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2012-11-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2012-12-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2013-01-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2013-02-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2013-03-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2013-04-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2013-05-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2013-06-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2013-07-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2013-08-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2013-09-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2013-10-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2013-11-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2013-12-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2014-01-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2014-02-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2014-03-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2014-04-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2014-05-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2014-06-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2014-07-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2014-08-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2014-09-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2014-10-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2014-11-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2014-12-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2015-01-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2015-02-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2015-03-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2015-04-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2015-05-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2015-06-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2015-07-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2015-08-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2015-09-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2015-10-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2015-11-01
Beetle,Volkswagen,Germany,Premium,Premium,55,2015-12-01
Beetle,Volkswagen,Germany,Premium,Premium,31,2016-01-01
Beetle,Volkswagen,Germany,Premium,Premium,11,2016-02-01
Beetle,Volkswagen,Germany,Premium,Premium,23,2016-03-01
Beetle,Volkswagen,Germany,Premium,Premium,5,2016-04-01
Beetle,Volkswagen,Germany,Premium,Premium,8,2016-05-01
Beetle,Volkswagen,Germany,Premium,Premium,13,2016-06-01
Beetle,Volkswagen,Germany,Premium,Premium,9,2016-07-01
Beetle,Volkswagen,Germany,Premium,Premium,4,2016-08-01
Beetle,Volkswagen,Germany,Premium,Premium,6,2016-09-01
Beetle,Volkswagen,Germany,Premium,Premium,10,2016-10-01
Beetle,Volkswagen,Germany,Premium,Premium,3,2016-11-01
Beetle,Volkswagen,Germany,Premium,Premium,8,2016-12-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2017-01-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2017-02-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2017-03-01
Beetle,Volkswagen,Germany,Premium,Premium,0,2017-04-01
Beetle,Volkswagen,Germany,Premium,Premium,6,2017-05-01
Beetle,Volkswagen,Germany,Premium,Premium,5,2017-06-01
